"Timestamp","Participant_id","Technique","Gesture_set","Pointer_type","height","distance","Checkpoint_time","Object_view_time","Total_time","mistake_count","d_from_center","d_from_center_with_spike","combo_index","personalization_type",
"7/29/2022 2:23:33 PM","6","WRIST_ARM","GS2","G","0","5.5","1.636807","0.4868241","1.636807","1","0.6786343","0.6786343","1""W1",
"7/29/2022 2:23:35 PM","6","WRIST_ARM","GS2","G","5","5.5","2.255865","0.8632089","3.892672","0","0.6786343","0.6786343","2""W1",
"7/29/2022 2:23:37 PM","6","WRIST_ARM","GS2","G","0","5.5","1.767947","0.7998089","5.660619","0","0.6027535","0.5971027","3""W1",
"7/29/2022 2:23:39 PM","6","WRIST_ARM","GS2","G","2.5","5.5","1.518205","0.390984","7.178822","0","0.5361271","0.5361271","4""W1",
"7/29/2022 2:23:41 PM","6","WRIST_ARM","GS2","G","0","5.5","2.603418","1.15434","9.782236","0","0.5361271","0.5361271","5""W1",
"7/29/2022 2:23:43 PM","6","WRIST_ARM","GS2","G","0","11","1.87961","0.4588946","11.66185","0","0.5361271","0.5361271","6""W1",
"7/29/2022 2:23:45 PM","6","WRIST_ARM","GS2","G","0","11","2.130083","0.3669567","13.79194","1","0.5514109","0.5514109","7""W1",
"7/29/2022 2:23:49 PM","6","WRIST_ARM","GS2","G","5","11","3.690446","0.3207587","17.48239","1","0.5545048","0.5545048","8""W1",
"7/29/2022 2:23:50 PM","6","WRIST_ARM","GS2","G","0","5.5","1.461494","0.5620241","18.94388","0","0.5055541","0.5055541","9""W1",
"7/29/2022 2:23:52 PM","6","WRIST_ARM","GS2","G","2.5","11","1.698736","0.3163764","20.64263","0","0.6420861","0.6420861","10""W1",
"7/29/2022 2:23:54 PM","6","WRIST_ARM","GS2","G","0","11","2.339211","0.381186","22.98184","1","0.6420861","0.6420861","11""W1",
"7/29/2022 2:23:56 PM","6","WRIST_ARM","GS2","G","2.5","11","1.782005","0.7046894","24.76386","1","0.6845958","0.6845958","12""W1",
"7/29/2022 2:23:58 PM","6","WRIST_ARM","GS2","G","0","11","1.753913","0.5867019","26.51777","0","0.4613521","0.4613521","13""W1",
"7/29/2022 2:24:00 PM","6","WRIST_ARM","GS2","G","2.5","11","1.754717","0.5201437","28.27249","0","0.4613521","0.4613521","14""W1",
"7/29/2022 2:24:01 PM","6","WRIST_ARM","GS2","G","0","5.5","1.405997","0.5447049","29.67848","0","0.5251856","0.6203701","15""W1",
"7/29/2022 2:24:03 PM","6","WRIST_ARM","GS2","G","0","5.5","1.559646","0.5730213","31.23813","0","0.5302191","0.5302191","16""W1",
"7/29/2022 2:24:04 PM","6","WRIST_ARM","GS2","G","0","5.5","1.322972","0.4249839","32.5611","0","0.5169709","0.5169709","17""W1",
"7/29/2022 2:24:06 PM","6","WRIST_ARM","GS2","G","5","11","2.380487","0.5148774","34.9416","0","0.5169709","0.5169709","18""W1",
"7/29/2022 2:24:08 PM","6","WRIST_ARM","GS2","G","0","11","1.837895","0.5863814","36.77949","0","0.4899582","0.4899582","19""W1",
"7/29/2022 2:24:10 PM","6","WRIST_ARM","GS2","G","0","11","1.615153","0.4208663","38.39464","0","0.4779876","0.4779876","20""W1",
"7/29/2022 2:24:11 PM","6","WRIST_ARM","GS2","G","5","5.5","1.462336","0.8365843","39.85696","0","0.4779876","0.4779876","21""W1",
"7/29/2022 2:24:13 PM","6","WRIST_ARM","GS2","G","0","11","1.545993","0.4621376","41.40295","0","0.6124558","0.6124558","22""W1",
"7/29/2022 2:24:14 PM","6","WRIST_ARM","GS2","G","2.5","5.5","1.378403","0.4873327","42.78136","0","0.6287912","0.6287912","23""W1",
"7/29/2022 2:24:16 PM","6","WRIST_ARM","GS2","G","0","5.5","1.364165","0.446868","44.14552","0","0.603245","0.603245","24""W1",
"7/29/2022 2:24:18 PM","6","WRIST_ARM","GS2","G","5","11","2.018353","0.2779572","46.16386","0","0.7206442","0.7206442","25""W1",
"7/29/2022 2:24:21 PM","6","WRIST_ARM","GS2","G","0","5.5","3.008008","0.568568","49.17189","1","0.6574447","0.766912","26""W1",
"7/29/2022 2:24:23 PM","6","WRIST_ARM","GS2","G","0","11","2.49202","0.8397714","51.66393","1","0.6674628","0.6674628","27""W1",
"7/29/2022 2:24:25 PM","6","WRIST_ARM","GS2","G","5","5.5","1.768818","0.3896385","53.43273","1","0.6674628","0.6674628","28""W1",
"7/29/2022 2:24:27 PM","6","WRIST_ARM","GS2","G","0","11","1.809361","0.8661887","55.2421","0","0.6674628","0.6674628","29""W1",
"7/29/2022 2:24:29 PM","6","WRIST_ARM","GS2","G","0","11","2.276675","0.6018902","57.51879","1","0.6674628","0.6674628","30""W1",
"7/29/2022 2:24:30 PM","6","WRIST_ARM","GS2","G","2.5","5.5","1.357494","0.3860546","58.87629","1","0.5653948","0.5653948","31""W1",
"7/29/2022 2:24:33 PM","6","WRIST_ARM","GS2","G","0","5.5","2.32545","0.5257432","61.20174","2","0.5653948","0.5653948","32""W1",
