"Timestamp","Participant_id","Technique","Gesture_set","Pointer_type","height","distance","Checkpoint_time","Object_view_time","Total_time","mistake_count","d_from_center","d_from_center_with_spike","combo_index",
"7/25/2022 4:45:23 PM","1","ARM","GS2","G","0","11","22.08858","33.25803","22.08858","7","0.4980876","0.4980876","1"
"7/25/2022 4:45:25 PM","1","ARM","GS2","G","0","5.5","2.171422","0.8193914","24.26","0","0.4338579","0.4338579","2"
"7/25/2022 4:45:28 PM","1","ARM","GS2","G","5","11","2.64578","0.3331439","26.90578","0","0.4826956","0.4986058","3"
"7/25/2022 4:45:30 PM","1","ARM","GS2","G","0","5.5","2.283163","1.135942","29.18894","0","0.4659828","0.4659828","4"
"7/25/2022 4:45:35 PM","1","ARM","GS2","G","5","5.5","4.329734","0.5957261","33.51867","1","0.5009171","0.4801523","5"
"7/25/2022 4:45:37 PM","1","ARM","GS2","G","0","5.5","1.865898","0.7352313","35.38456","0","0.4716519","0.4716519","6"
"7/25/2022 4:45:39 PM","1","ARM","GS2","G","2.5","11","2.520063","0.3338716","37.90462","0","0.4679153","0.4778661","7"
"7/25/2022 4:45:42 PM","1","ARM","GS2","G","0","11","2.67294","0.3621706","40.57756","0","0.4705515","0.4705515","8"
"7/25/2022 4:45:43 PM","1","ARM","GS2","G","0","11","1.489836","0.01433708","42.0674","0","0.4813478","0.4813478","9"
"7/25/2022 4:45:45 PM","1","ARM","GS2","G","5","5.5","2.018451","0.01353896","44.08585","0","0.4824247","0.4824247","10"
"7/25/2022 4:45:48 PM","1","ARM","GS2","G","0","11","3.13227","0.3779372","47.21812","1","0.406541","0.406541","11"
"7/25/2022 4:45:51 PM","1","ARM","GS2","G","5","11","2.908128","0.422735","50.12628","0","0.4740091","0.4740091","12"
"7/25/2022 4:45:53 PM","1","ARM","GS2","G","0","11","2.034548","0.480607","52.16081","0","0.4719248","0.5073655","13"
"7/25/2022 4:45:56 PM","1","ARM","GS2","G","2.5","5.5","2.283591","0.5676258","54.44441","0","0.5095329","0.5095329","14"
"7/25/2022 4:45:58 PM","1","ARM","GS2","G","0","5.5","2.11588","0.5059295","56.56028","0","0.4832447","0.4832447","15"
"7/25/2022 4:45:59 PM","1","ARM","GS2","G","0","5.5","1.47614","0.199812","58.03642","0","0.5075424","0.7394963","16"
"7/25/2022 4:46:03 PM","1","ARM","GS2","G","0","11","4.070132","0.7933972","62.10657","1","0.5037792","0.4638234","17"
"7/25/2022 4:46:06 PM","1","ARM","GS2","G","2.5","11","2.890809","0.7888379","64.99738","0","0.455204","0.4437584","18"
"7/25/2022 4:46:08 PM","1","ARM","GS2","G","0","5.5","2.004664","0.3900862","67.00202","0","0.5083461","0.5083461","19"
"7/25/2022 4:46:11 PM","1","ARM","GS2","G","2.5","5.5","3.24399","0.78601","70.24604","0","0.4426941","0.4426941","20"
"7/25/2022 4:47:11 PM","1","ARM","GS2","G","0","11","2.157656","0.78601","2.157656","0","0.4688515","0.4456463","1"
"7/25/2022 4:47:14 PM","1","ARM","GS2","G","2.5","11","2.714596","0.9357765","4.872252","0","0.4974153","0.4974153","2"
"7/25/2022 4:47:17 PM","1","ARM","GS2","G","0","11","2.464637","1.188427","7.336891","0","0.4541124","0.4829396","3"
"7/25/2022 4:47:19 PM","1","ARM","GS2","G","5","11","2.74278","0.7058308","10.07967","0","0.5108389","0.5108389","4"
"7/25/2022 4:47:21 PM","1","ARM","GS2","G","0","5.5","2.074674","0.6763387","12.15434","0","0.4615196","0.4615196","5"
"7/25/2022 4:47:23 PM","1","ARM","GS2","G","0","5.5","1.642882","0.4949925","13.79722","0","0.4965411","0.4154244","6"
"7/25/2022 4:47:25 PM","1","ARM","GS2","G","2.5","5.5","2.018801","0.4803504","15.81602","0","0.4940648","0.4940648","7"
"7/25/2022 4:47:27 PM","1","ARM","GS2","G","0","11","2.171531","0.7889542","17.98755","0","0.4747753","0.4747753","8"
"7/25/2022 4:47:30 PM","1","ARM","GS2","G","5","5.5","2.547847","0.5733924","20.53539","0","0.4804616","0.4804616","9"
"7/25/2022 4:47:32 PM","1","ARM","GS2","G","0","5.5","2.018955","0.7494315","22.55434","0","0.415832","0.415832","10"
"7/25/2022 4:47:34 PM","1","ARM","GS2","G","5","5.5","2.56311","0.6964954","25.11745","0","0.5014864","12.134","11"
"7/25/2022 4:47:36 PM","1","ARM","GS2","G","0","11","1.933281","0.3169264","27.05075","0","0.4542825","0.4542825","12"
"7/25/2022 4:47:39 PM","1","ARM","GS2","G","0","11","2.409091","0.5572595","29.45984","0","0.4762709","1.33262","13"
