participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
14,WRIST_ARM,GS2,G,5,7.5,3.479766,1,0.3440347,0.3440347,6.853369,-4.927916,324.2999,W3,C0,24
14,WRIST_ARM,GS2,G,0,10.5,3.021903,0,0.2766854,0.2766854,10.01043,4.750832,1.52414,W3,C0,25
14,WRIST_ARM,GS2,G,0,7.5,1.710755,0,0.3658283,0.3658283,6.954041,-0.2278428,354.228,W3,C0,26
14,WRIST_ARM,GS2,G,5,7.5,1.561679,0,0.3233186,14.76739,6.972149,-4.943418,321.8463,W3,C0,27
14,WRIST_ARM,GS2,G,0,10.5,2.670746,0,0.2245215,0.3763374,0.5126636,-0.2870587,16.9294,W3,C0,28
14,WRIST_ARM,GS2,G,0,7.5,1.937007,0,0.2245215,0.3763374,6.948264,-0.1000588,355.836,W3,C0,29
14,WRIST_ARM,GS2,G,5,10.5,2.950859,0,0.2349843,0.2349843,9.875954,-4.831614,325.0802,W3,C0,30
14,WRIST_ARM,GS2,G,0,7.5,2.349302,7,0.2795229,2.993636,0.4297487,-0.2074138,354.7196,W3,C0,1
14,WRIST_ARM,GS2,G,5,10.5,2.340361,0,0.3108834,12.47075,9.942774,-4.91036,327.825,W3,C0,2
14,WRIST_ARM,GS2,G,0,7.5,2.171261,0,0.2907168,0.2907168,7.086861,4.716965,12.50796,W3,C0,3
14,WRIST_ARM,GS2,G,5,7.5,2.689028,0,0.2837597,15.00568,0.5279124,0.07313061,325.0858,W3,C0,4
14,WRIST_ARM,GS2,G,0,10.5,2.42182,0,0.3108479,0.3108479,0.4431031,-0.2564697,8.651167,W3,C0,5
14,WRIST_ARM,GS2,G,5,7.5,2.839829,0,0.3108479,0.3108479,7.000245,-4.916883,323.8014,W3,C0,6
14,WRIST_ARM,GS2,G,0,7.5,2.532448,0,0.3108479,0.3108479,7.054096,4.693923,13.69347,W3,C0,7
14,WRIST_ARM,GS2,G,5,10.5,2.269064,0,0.3108479,0.3108479,9.913324,-4.882771,323.3946,W3,C0,8
14,WRIST_ARM,GS2,G,0,7.5,1.920711,0,0.2704563,0.2704563,0.4061694,-0.32134,18.92563,W3,C0,9
14,WRIST_ARM,GS2,G,5,10.5,2.186816,0,0.2590986,0.2590986,9.929195,-4.851525,324.0348,W3,C0,10
14,WRIST_ARM,GS2,G,0,7.5,2.365348,0,0.2763992,0.2763992,0.3816992,-0.3411815,17.27275,W3,C0,11
14,WRIST_ARM,GS2,G,0,10.5,2.480407,0,0.2763992,0.2763992,10.00261,-0.08581698,352.6585,W3,C0,12
14,WRIST_ARM,GS2,G,0,7.5,1.866805,0,0.2592845,0.2592845,0.4427437,-0.1191092,351.3282,W3,C0,13
14,WRIST_ARM,GS2,G,0,7.5,1.780617,0,0.3167278,3.883949,6.855902,-0.1397891,1.121327,W3,C0,14
14,WRIST_ARM,GS2,G,5,7.5,4.512651,0,0.3167278,3.883949,7.095426,-4.870632,325.6099,W3,C0,15
14,WRIST_ARM,GS2,G,0,10.5,4.146735,0,0.2673062,0.2673062,0.4492734,-0.2969121,9.141798,W3,C0,16
14,WRIST_ARM,GS2,G,0,10.5,2.089878,0,0.3016447,0.3016447,9.988291,-0.09643734,345.2781,W3,C0,17
14,WRIST_ARM,GS2,G,0,10.5,2.421165,0,0.3016447,0.3016447,9.972415,-0.1267538,352.7875,W3,C0,18
14,WRIST_ARM,GS2,G,5,7.5,1.965248,0,0.2409423,0.2409423,7.00159,-4.918777,324.3865,W3,C0,19
14,WRIST_ARM,GS2,G,0,10.5,4.25798,0,0.3261132,0.3261132,9.968134,4.672136,12.33126,W3,C0,20
14,WRIST_ARM,GS2,G,0,10.5,3.899616,1,0.3261132,0.3261132,10.02918,-0.1608268,349.3121,W3,C0,21
14,WRIST_ARM,GS2,G,0,7.5,3.298304,0,0.2219671,0.2219671,6.833292,-0.1608529,359.5384,W3,C0,22
14,WRIST_ARM,GS2,G,5,10.5,3.428185,0,0.2360226,0.2360226,0.5426264,0.09018469,326.084,W3,C0,23
14,WRIST_ARM,GS2,G,0,10.5,2.600476,0,0.2678113,0.2678113,9.908483,4.709342,14.47268,W3,C0,24
14,WRIST_ARM,GS2,G,5,10.5,2.718121,0,0.2678113,0.2678113,0.5340519,0.1166964,325.0439,W3,C0,25
14,WRIST_ARM,GS2,G,0,10.5,2.739432,0,0.2721446,2.320978,0.4334653,-0.3272911,8.868093,W3,C0,26
14,WRIST_ARM,GS2,G,0,7.5,2.06242,0,0.3216591,0.3216591,7.037115,-0.1863574,352.1522,W3,C0,27
14,WRIST_ARM,GS2,G,0,10.5,2.435095,0,0.3216591,0.3216591,9.930878,-0.1334769,350.2144,W3,C0,28
14,WRIST_ARM,GS2,G,0,7.5,1.64448,0,0.3216591,0.3216591,6.98968,-0.1722689,356.3905,W3,C0,29
14,WRIST_ARM,GS2,G,5,7.5,3.409784,1,0.3010472,0.3010472,6.984813,-4.910016,324.6935,W3,C0,30
14,WRIST_ARM,GS2,G,0,7.5,4.2995,3,0.3100339,0.3100339,0.4433109,-0.2225842,352.7983,W3,C4,1
14,WRIST_ARM,GS2,G,0,10.5,1.92229,0,0.3100339,0.3100339,0.6117201,-0.1291155,352.4483,W3,C4,2
14,WRIST_ARM,GS2,G,0,10.5,1.738693,0,0.3558863,0.3558863,10.02863,-0.09842074,351.8785,W3,C4,3
14,WRIST_ARM,GS2,G,5,10.5,2.230145,0,0.2359549,0.2359549,9.899089,-4.866466,325.7909,W3,C4,4
14,WRIST_ARM,GS2,G,0,7.5,1.920185,0,0.1933661,2.705981,7.040581,4.66147,20.95455,W3,C4,5
14,WRIST_ARM,GS2,G,5,7.5,2.268262,0,0.1933661,2.705981,0.5901387,0.1144414,324.8897,W3,C4,6
14,WRIST_ARM,GS2,G,0,7.5,2.17105,0,0.1933661,2.705981,7.066372,4.673629,15.39531,W3,C4,7
14,WRIST_ARM,GS2,G,0,7.5,1.909205,0,0.1933661,2.705981,6.934805,-0.1471311,356.7641,W3,C4,8
