participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
3,WRIST_ARM,GS2,G,5,10.5,6.152125,4,0.3209227,0.3209227,9.979996,-4.972119,327.3952,W3,C1,22
3,WRIST_ARM,GS2,G,0,7.5,1.54304,0,0.255264,0.255264,7.031301,4.592744,17.81194,W3,C1,23
3,WRIST_ARM,GS2,G,5,10.5,1.983203667,2,0.255264,0.255264,9.981606,-4.97541,329.3489,W3,C1,24
3,WRIST_ARM,GS2,G,0,7.5,1.640629,0,0.2316353,0.2316353,7.038022,4.60288,19.60916,W3,C1,25
3,WRIST_ARM,GS2,G,0,10.5,1.728341,0,0.2823313,0.3371678,0.4765536,-0.1804135,348.7288,W3,C1,26
3,WRIST_ARM,GS2,G,0,7.5,1.641508,0,0.2948923,0.2948923,6.964746,-0.2724099,359.9067,W3,C1,27
3,WRIST_ARM,GS2,G,5,10.5,1.992435,0,0.3937868,0.3937868,9.98176,-4.953562,329.3568,W3,C1,28
3,WRIST_ARM,GS2,G,0,7.5,1.682218,0,0.2784619,0.2690237,7.022161,4.598291,20.49022,W3,C1,29
3,WRIST_ARM,GS2,G,5,10.5,2.844516,1,0.248568,0.3140611,0.4912693,0.0532999,328.0801,W3,C1,30
3,WRIST_ARM,GS2,G,0,7.5,1.713189,0,0.2696106,0.3130715,7.100675,-0.1969396,350.1214,W3,C4,1
3,WRIST_ARM,GS2,G,0,10.5,2.632267,1,0.2696106,0.3130715,9.981645,-0.2225062,355.6162,W3,C4,2
3,WRIST_ARM,GS2,G,0,10.5,1.807538,0,0.360843,0.360843,10.03745,-0.1406343,346.2901,W3,C4,3
3,WRIST_ARM,GS2,G,0,7.5,1.895526,0,0.3178263,0.3178263,6.992797,-0.2450719,355.2225,W3,C4,4
3,WRIST_ARM,GS2,G,5,7.5,1.652859,0,0.3178263,0.3178263,0.508673,0.08582163,329.3054,W3,C4,5
3,WRIST_ARM,GS2,G,0,7.5,1.758299,0,0.2901458,0.2901458,0.3914434,-0.3558985,21.11349,W3,C4,6
3,WRIST_ARM,GS2,G,0,10.5,1.680508,0,0.3314466,0.3314466,10.0219,-0.1462249,348.3886,W3,C4,7
3,WRIST_ARM,GS2,G,0,10.5,1.616699,0,0.3314466,0.3314466,9.913494,-0.1963267,354.7902,W3,C4,8
3,WRIST_ARM,GS2,G,0,7.5,1.182641,0,0.3314466,0.3314466,7.053409,-0.2159324,353.8284,W3,C4,9
3,WRIST_ARM,GS2,G,5,10.5,3.719541,1,0.3314466,0.3314466,0.5602319,0.1327558,327.4174,W3,C4,10
3,WRIST_ARM,GS2,G,0,10.5,1.516313,0,0.3314466,0.3314466,10.06205,4.710416,6.894631,W3,C4,11
3,WRIST_ARM,GS2,G,5,10.5,8.186352,8,0.3314466,0.3314466,9.896396,-4.863317,327.4891,W3,C4,12
3,WRIST_ARM,GS2,G,0,10.5,4.274949,3,0.3314466,0.3314466,0.3780515,-0.2541769,2.791855,W3,C4,13
3,WRIST_ARM,GS2,G,5,10.5,4.705092,0,0.3314466,0.3314466,0.5765995,0.146729,328.7858,W3,C4,14
3,WRIST_ARM,GS2,G,0,7.5,2.674538,1,0.3204213,0.3204213,7.136425,4.69239,7.901725,W3,C4,15
3,WRIST_ARM,GS2,G,0,10.5,1.724364,0,0.3204213,0.3204213,9.93008,-0.1791741,353.864,W3,C4,16
3,WRIST_ARM,GS2,G,0,10.5,1.881749,0,0.3204213,0.3204213,0.4675691,-0.1348536,349.7762,W3,C4,17
3,WRIST_ARM,GS2,G,5,10.5,4.996159,1,0.3204213,0.3204213,9.859747,-4.846494,328.3581,W3,C4,18
3,WRIST_ARM,GS2,G,0,7.5,1.573991,0,0.3007733,0.3007733,7.142471,4.671697,10.83363,W3,C4,19
3,WRIST_ARM,GS2,G,5,7.5,2.046574,0,0.305804,0.305804,6.859707,-4.814121,326.1619,W3,C4,20
3,WRIST_ARM,GS2,G,0,10.5,2.561548,1,0.305804,0.305804,0.3593294,-0.2658266,1.473755,W3,C4,21
3,WRIST_ARM,GS2,G,5,7.5,2.393894,1,0.2297757,0.2297757,6.924327,-4.88943,327.6119,W3,C4,22
3,WRIST_ARM,GS2,G,0,10.5,1.615715,0,0.2489911,0.3942664,10.08827,4.74061,359.6368,W3,C4,23
3,WRIST_ARM,GS2,G,0,7.5,2.17148,1,0.2686474,0.2686474,6.950876,-0.2392565,0.04177344,W3,C4,24
3,WRIST_ARM,GS2,G,5,7.5,2.077285,0,0.2476442,0.2470594,0.5000133,0.1000085,327.2441,W3,C4,25
3,WRIST_ARM,GS2,G,0,7.5,2.112154,0,0.2033254,0.2033254,7.034671,4.626839,19.77522,W3,C4,26
3,WRIST_ARM,GS2,G,5,10.5,1.938758,0,0.2521775,0.2521775,10.00234,-4.94964,327.4667,W3,C4,27
3,WRIST_ARM,GS2,G,0,7.5,1.946131,0,0.2920904,0.2920904,7.033961,4.631049,21.50774,W3,C4,28
3,WRIST_ARM,GS2,G,0,7.5,1.561987,0,0.2961784,0.2961784,7.04802,-0.1880528,353.7495,W3,C4,29
3,WRIST_ARM,GS2,G,5,7.5,2.142026,0,0.2961784,0.2961784,0.5469141,0.1066699,329.2015,W3,C4,30
3,WRIST_ARM,GS2,G,0,10.5,3.117216,4,0.2903414,0.2903414,10.04176,-0.1455547,348.0353,W3,C4,1
3,WRIST_ARM,GS2,G,0,7.5,1.828652,0,0.2920731,0.2920731,0.4336599,-0.2423053,354.6089,W3,C4,2
3,WRIST_ARM,GS2,G,5,10.5,2.33345,0,0.2920731,0.2920731,9.987149,-4.936133,329.6888,W3,C4,3
3,WRIST_ARM,GS2,G,0,10.5,2.690933,0,0.2920731,0.2920731,10.05263,4.70753,3.118802,W3,C4,4
3,WRIST_ARM,GS2,G,5,7.5,2.195887,0,0.2920731,0.2920731,7.029994,-4.93915,327.1175,W3,C4,5
3,WRIST_ARM,GS2,G,0,7.5,1.630281,0,0.1987127,0.1987127,7.055306,4.653202,16.37254,W3,C4,6
3,WRIST_ARM,GS2,G,0,7.5,1.629619,0,0.1987127,0.1987127,7.115243,-0.1693096,347.6479,W3,C4,7
3,WRIST_ARM,GS2,G,0,7.5,1.3805,0,0.1987127,0.1987127,0.4153476,-0.2379361,353.043,W3,C4,8
3,WRIST_ARM,GS2,G,0,7.5,1.694773,0,0.1987127,0.1987127,7.085317,-0.1872249,349.5719,W3,C4,9
3,WRIST_ARM,GS2,G,0,7.5,1.756639,0,0.2744759,0.2744759,6.98471,-0.2352405,357.0773,W3,C4,10
3,WRIST_ARM,GS2,G,5,10.5,1.947465,0,0.2744759,0.2744759,9.981004,-4.92817,331.0816,W3,C4,11
3,WRIST_ARM,GS2,G,0,7.5,1.63122,0,0.3338215,0.2578483,7.027927,4.630008,18.66128,W3,C4,12
3,WRIST_ARM,GS2,G,5,10.5,2.084994,0,0.2602536,0.2602536,9.999686,-4.873664,328.7372,W3,C4,13
3,WRIST_ARM,GS2,G,0,10.5,1.994245,0,0.277321,0.277321,10.02888,4.679513,5.489573,W3,C4,14
3,WRIST_ARM,GS2,G,5,7.5,1.892161,0,0.3026084,0.3071881,7.007455,-4.895946,328.2649,W3,C4,15
3,WRIST_ARM,GS2,G,0,7.5,2.910894,1,0.2677988,2.245342,7.061318,4.61744,20.7698,W3,C4,16
3,WRIST_ARM,GS2,G,0,7.5,1.84854,0,0.2677988,2.245342,0.4395196,-0.1666048,355.4606,W3,C4,17
3,WRIST_ARM,GS2,G,0,10.5,2.409618,0,0.2915139,0.2915139,9.878318,-0.1334057,355.4449,W3,C4,18
3,WRIST_ARM,GS2,G,0,10.5,1.908168,0,0.2839391,0.2839391,9.988237,-0.163366,350.7397,W3,C4,19
3,WRIST_ARM,GS2,G,5,7.5,2.019318,0,0.2673832,0.3914816,0.5843102,0.1491675,327.3306,W3,C4,20
3,WRIST_ARM,GS2,G,0,10.5,2.058977,0,0.3492973,0.354262,0.3864053,-0.2707697,4.598605,W3,C4,21
3,WRIST_ARM,GS2,G,5,10.5,3.203163,0,0.387495,12.75642,9.928536,-4.822548,327.7106,W3,C4,22
3,WRIST_ARM,GS2,G,0,10.5,2.438331,0,0.2464513,0.2464513,0.3855477,-0.2834858,3.254009,W3,C4,23
3,WRIST_ARM,GS2,G,0,10.5,1.849536,0,0.2757809,0.2757809,9.92896,-0.1757097,353.7326,W3,C4,24
3,WRIST_ARM,GS2,G,5,7.5,2.313334,0,0.2542804,0.2542804,7.017681,-4.895316,328.1811,W3,C4,25
3,WRIST_ARM,GS2,G,0,7.5,3.058993,1,0.2542804,0.2542804,0.3777834,-0.3977042,20.04551,W3,C4,26
3,WRIST_ARM,GS2,G,5,7.5,2.078595,0,0.2682583,15.09261,7.014604,-4.905603,329.8382,W3,C4,27
3,WRIST_ARM,GS2,G,0,10.5,2.057851,0,0.2682583,15.09261,10.00454,4.660765,11.81067,W3,C4,28
3,WRIST_ARM,GS2,G,0,10.5,1.658452,0,0.3023148,2.734568,10.03127,-0.1820726,352.9127,W3,C4,29
3,WRIST_ARM,GS2,G,5,10.5,2.658235,0,0.3023148,2.734568,9.914762,-4.861912,329.0102,W3,C4,30
3,WRIST_ARM,GS2,G,0,10.5,3.589952,3,0.3455409,3.095553,9.951491,-0.2032305,354.9791,W3,C0,1
3,WRIST_ARM,GS2,G,5,7.5,1.846844,0,0.2771246,15.18776,7.002488,-4.91066,328.2359,W3,C0,2
3,WRIST_ARM,GS2,G,0,10.5,2.579875,1,0.2771246,15.18776,9.951653,4.666183,11.51966,W3,C0,3
3,WRIST_ARM,GS2,G,0,10.5,1.780253,0,0.2723901,0.2723901,0.4789544,-0.1374117,351.3009,W3,C0,4
3,WRIST_ARM,GS2,G,5,7.5,1.893954,0,0.2906475,0.3181665,6.893754,-4.870929,326.9969,W3,C0,5
3,WRIST_ARM,GS2,G,0,10.5,2.099364,0,0.3389172,0.3389172,10.0478,4.716941,4.774109,W3,C0,6
3,WRIST_ARM,GS2,G,5,10.5,2.716674,0,0.3389172,0.3389172,9.966845,-4.849781,327.3283,W3,C0,7
3,WRIST_ARM,GS2,G,0,7.5,2.003097,0,0.2443587,0.2443587,7.11062,4.666279,8.307708,W3,C0,8
3,WRIST_ARM,GS2,G,5,10.5,2.159466,0,0.2443587,0.2443587,9.934414,-4.899888,329.4712,W3,C0,9
3,WRIST_ARM,GS2,G,0,7.5,1.905648,1,0.2423825,0.2423825,0.3490682,-0.3452208,16.6674,W3,C0,10
3,WRIST_ARM,GS2,G,5,10.5,2.256166,0,0.2567073,12.73612,9.881438,-4.834579,329.6513,W3,C0,11
3,WRIST_ARM,GS2,G,0,7.5,2.018613,0,0.2567073,12.73612,7.102654,4.656223,17.54459,W3,C0,12
3,WRIST_ARM,GS2,G,0,7.5,2.743729,2,0.2567073,12.73612,6.974484,-0.1807774,1.775558,W3,C0,13
3,WRIST_ARM,GS2,G,5,7.5,2.479986,0,0.2503404,0.2503404,7.003216,-4.893819,327.7331,W3,C0,14
3,WRIST_ARM,GS2,G,0,7.5,1.640164,0,0.3669214,0.2866953,6.992406,4.594404,25.36289,W3,C0,15
3,WRIST_ARM,GS2,G,0,10.5,1.545514,0,0.3669214,0.2866953,10.01402,-0.1697698,353.7341,W3,C0,16
3,WRIST_ARM,GS2,G,5,10.5,2.061253,0,0.3669214,0.2866953,9.920348,-4.880752,329.3152,W3,C0,17
3,WRIST_ARM,GS2,G,0,10.5,4.274301,2,0.2689022,0.2689022,10.04702,4.721205,4.047534,W3,C0,18
3,WRIST_ARM,GS2,G,0,7.5,2.505155,1,0.2416935,2.522465,6.878301,-0.2367312,6.864608,W3,C0,19
3,WRIST_ARM,GS2,G,0,7.5,1.532969,0,0.2416935,2.522465,7.023872,-0.2322516,358.5047,W3,C0,20
3,WRIST_ARM,GS2,G,5,7.5,1.6145,0,0.2535071,0.3093129,6.896523,-4.863533,328.3962,W3,C0,21
3,WRIST_ARM,GS2,G,0,10.5,5.57031,3,0.2535071,0.3093129,0.3884664,-0.2913315,4.454765,W3,C0,22
3,WRIST_ARM,GS2,G,0,7.5,2.15559,0,0.2058984,3.865501,6.924524,-0.2145852,2.941331,W3,C0,23
3,WRIST_ARM,GS2,G,0,10.5,1.742184,0,0.2419915,0.2419915,0.4935254,-0.1739725,352.6041,W3,C0,24
3,WRIST_ARM,GS2,G,0,10.5,1.89297,0,0.2848929,3.585387,9.875751,-0.1345237,356.3768,W3,C0,25
3,WRIST_ARM,GS2,G,0,7.5,1.504833,0,0.2848929,3.585387,7.025388,-0.1996136,356.0647,W3,C0,26
3,WRIST_ARM,GS2,G,0,10.5,2.086746,1,0.2848929,3.585387,9.907744,-0.1853021,359.6016,W3,C0,27
3,WRIST_ARM,GS2,G,5,7.5,2.46643,1,0.2848929,3.585387,6.991805,-4.939834,327.9102,W3,C0,28
3,WRIST_ARM,GS2,G,0,7.5,2.072371,0,0.2848929,3.585387,7.007482,4.623784,24.21808,W3,C0,29
3,WRIST_ARM,GS2,G,5,10.5,2.396164,0,0.2565062,0.2565062,10.00326,-4.881712,327.719,W3,C0,30
3,WRIST_ARM,GS2,G,0,7.5,2.146063,10,0.2481139,0.2481139,7.035822,-0.2725762,358.8423,W3,C0,1
3,WRIST_ARM,GS2,G,0,7.5,1.473494,0,0.3027235,2.743797,7.097685,-0.2200321,354.8038,W3,C0,2
3,WRIST_ARM,GS2,G,0,10.5,1.617487,0,0.2522069,0.2522069,0.51293,-0.1971622,353.8447,W3,C0,3
3,WRIST_ARM,GS2,G,5,10.5,2.599541,0,0.2625798,12.55348,10.00246,-4.914212,328.4489,W3,C0,4
3,WRIST_ARM,GS2,G,0,7.5,2.202685,0,0.2858863,0.2858863,7.019855,4.628851,22.55032,W3,C0,5
3,WRIST_ARM,GS2,G,5,10.5,2.237627,0,0.2858863,0.2858863,0.5029067,0.110003,328.5284,W3,C0,6
3,WRIST_ARM,GS2,G,0,10.5,2.049825,0,0.318729,0.2761588,9.996119,4.681293,11.17209,W3,C0,7
3,WRIST_ARM,GS2,G,5,7.5,2.171328,0,0.318729,0.2761588,0.5022543,0.09694719,326.4211,W3,C0,8
3,WRIST_ARM,GS2,G,0,10.5,2.02125,0,0.318729,0.2761588,0.4459905,-0.3489473,10.43262,W3,C0,9
3,WRIST_ARM,GS2,G,5,7.5,1.916082,0,0.3422703,0.3270703,7.009299,-4.88746,327.2578,W3,C0,10
3,WRIST_ARM,GS2,G,0,10.5,2.370158,0,0.3422703,0.3270703,10.01116,4.660398,10.13287,W3,C0,11
3,WRIST_ARM,GS2,G,0,7.5,1.47502,0,0.2770788,0.3329659,7.011197,-0.1849917,356.3729,W3,C0,12
3,WRIST_ARM,GS2,G,0,10.5,1.907588,0,0.2770788,0.3329659,9.941695,-0.1487805,355.6755,W3,C0,13
3,WRIST_ARM,GS2,G,5,10.5,1.767486,0,0.2685475,0.2685475,9.988688,-4.9244,328.5071,W3,C0,14
3,WRIST_ARM,GS2,G,0,10.5,3.121035,1,0.318614,0.2867971,9.946107,4.673558,11.95992,W3,C0,15
3,WRIST_ARM,GS2,G,0,7.5,1.600867,0,0.318614,0.2867971,0.4854677,-0.2172621,359.0309,W3,C0,16
3,WRIST_ARM,GS2,G,0,7.5,1.640377,1,0.318614,0.2867971,0.5429821,-0.2175069,359.4307,W3,C0,17
3,WRIST_ARM,GS2,G,5,7.5,1.711535,0,0.3023186,0.3868991,6.996697,-4.906348,328.112,W3,C0,18
3,WRIST_ARM,GS2,G,0,10.5,1.865942,0,0.3033959,0.2087206,0.4770169,-0.3383461,13.89143,W3,C0,19
3,WRIST_ARM,GS2,G,0,10.5,1.838252,0,0.26345,0.26345,10.01417,-0.1035157,348.4566,W3,C0,20
3,WRIST_ARM,GS2,G,5,7.5,2.756287,1,0.23183,15.18913,6.91794,-4.878467,328.8825,W3,C0,21
3,WRIST_ARM,GS2,G,0,7.5,1.949939,0,0.23183,15.18913,7.102826,4.657633,16.86445,W3,C0,22
3,WRIST_ARM,GS2,G,0,7.5,1.378027,0,0.2406794,0.2406794,6.960714,-0.2212485,359.9465,W3,C0,23
3,WRIST_ARM,GS2,G,0,7.5,1.338715,0,0.2454387,0.3685456,0.4378032,-0.2158188,357.5676,W3,C0,24
3,WRIST_ARM,GS2,G,5,10.5,2.823851,0,0.3442778,0.2378453,9.899761,-4.824178,328.9511,W3,C0,25
3,WRIST_ARM,GS2,G,0,10.5,2.395229,0,0.3442778,0.2378453,10.03323,4.723516,5.304821,W3,C0,26
3,WRIST_ARM,GS2,G,0,10.5,4.358203,3,0.3409745,0.3409745,9.869651,-0.1388236,354.8902,W3,C0,27
3,WRIST_ARM,GS2,G,5,7.5,1.936303,0,0.3409745,0.3409745,6.994687,-4.921048,326.8806,W3,C0,28
3,WRIST_ARM,GS2,G,0,7.5,1.628034,0,0.3460075,2.700755,0.4377023,-0.3836756,22.90226,W3,C0,29
3,WRIST_ARM,GS2,G,5,10.5,2.396123,0,0.2713237,0.2713237,10.01282,-4.899337,328.5924,W3,C0,30
3,WRIST_ARM,GS2,G,0,10.5,4.290822,0,0.3379594,0.3379594,0.433702,-0.1085492,344.3193,W3,C3,15
3,WRIST_ARM,GS2,G,0,7.5,2.057791,0,0.2963086,0.2963086,6.997284,-0.2279934,349.9524,W3,C3,16
3,WRIST_ARM,GS2,G,5,10.5,3.121843,0,0.2963086,0.2963086,0.4737918,0.0573287,327.3228,W3,C3,17
3,WRIST_ARM,GS2,G,0,10.5,3.436912,0,0.2795654,0.2795654,0.4730882,-0.3194333,13.65095,W3,C3,18
3,WRIST_ARM,GS2,G,5,7.5,2.213007,0,0.3587077,13.49723,6.985863,-4.96426,328.0447,W3,C3,19
3,WRIST_ARM,GS2,G,0,7.5,2.200016,0,0.3435072,0.2650971,7.001,4.611464,21.23845,W3,C3,20
3,WRIST_ARM,GS2,G,5,10.5,3.076678,2,0.3508898,0.3508898,9.990444,-4.953497,327.0741,W3,C3,21
3,WRIST_ARM,GS2,G,0,7.5,1.724926,0,0.2575026,2.240557,7.064627,4.600326,21.69795,W3,C3,22
3,WRIST_ARM,GS2,G,0,7.5,1.699395,0,0.2575026,2.240557,7.042065,-0.2288874,355.7932,W3,C3,23
3,WRIST_ARM,GS2,G,0,7.5,1.866762,0,0.3212852,0.2247343,0.5175806,-0.2412457,2.041831,W3,C3,24
3,WRIST_ARM,GS2,G,5,7.5,2.020249,0,0.3212852,0.2247343,0.4991391,0.07553959,328.0598,W3,C3,25
3,WRIST_ARM,GS2,G,0,10.5,1.960299,0,0.2794709,0.2794709,9.991882,4.659436,10.62692,W3,C3,26
3,WRIST_ARM,GS2,G,5,10.5,1.909035,0,0.2300783,0.2880158,10.01124,-4.966332,329.0276,W3,C3,27
3,WRIST_ARM,GS2,G,0,10.5,1.822251,0,0.2300783,0.2880158,10.02421,4.653201,9.781452,W3,C3,28
3,WRIST_ARM,GS2,G,0,10.5,2.020009,0,0.3139522,0.3139522,10.05814,-0.1344342,346.7893,W3,C3,29
3,WRIST_ARM,GS2,G,5,7.5,1.948339,0,0.3271759,15.23279,6.935444,-4.947165,329.0974,W3,C3,30
3,WRIST_ARM,GS2,G,0,7.5,2.878904,5,0.2398484,2.527911,0.3599575,-0.149351,342.0593,W3,C3,1
3,WRIST_ARM,GS2,G,5,10.5,3.230694,0,0.2819939,0.2819939,9.940421,-5.011933,329.0384,W3,C3,2
3,WRIST_ARM,GS2,G,0,7.5,3.506471,0,0.2626638,0.2626638,7.137821,4.754156,358.0612,W3,C3,3
3,WRIST_ARM,GS2,G,0,7.5,1.812128,0,0.2256879,0.2256879,7.069,-0.2281095,352.5587,W3,C3,4
3,WRIST_ARM,GS2,G,0,7.5,1.571215,0,0.3542138,0.3542138,0.3678197,-0.178706,346.9928,W3,C3,5
3,WRIST_ARM,GS2,G,0,10.5,1.633201,0,0.2915572,0.2915572,10.03074,-0.1876866,348.9408,W3,C3,6
3,WRIST_ARM,GS2,G,5,10.5,3.894615,2,0.2915572,0.2915572,9.996827,-4.963441,327.9347,W3,C3,7
3,WRIST_ARM,GS2,G,0,10.5,2.369485,0,0.2367253,0.2367253,0.407343,-0.3318584,6.137002,W3,C3,8
3,WRIST_ARM,GS2,G,5,7.5,3.17126,1,0.2367253,0.2367253,7.017489,-4.963745,323.535,W3,C3,9
3,WRIST_ARM,GS2,G,0,10.5,3.150164,0,0.2367253,0.2367253,0.404979,-0.3215123,4.787436,W3,C3,10
3,WRIST_ARM,GS2,G,5,10.5,2.001044,0,0.2367253,0.2367253,9.991271,-4.970427,329.9801,W3,C3,11
3,WRIST_ARM,GS2,G,0,7.5,1.812693,0,0.2214425,0.2214425,7.039162,4.61273,21.26262,W3,C3,12
3,WRIST_ARM,GS2,G,5,10.5,2.015215,0,0.2326163,0.3511248,10.02531,-4.938404,328.8981,W3,C3,13
3,WRIST_ARM,GS2,G,0,7.5,3.331788,1,0.2326163,0.3511248,0.3625877,-0.3888222,18.91758,W3,C3,14
3,WRIST_ARM,GS2,G,0,10.5,1.653075,0,0.335428,0.335428,10.03771,-0.1353809,348.1801,W3,C3,15
3,WRIST_ARM,GS2,G,0,10.5,2.799204,1,0.2481635,0.2481635,9.893509,-0.1808615,355.6425,W3,C3,16
3,WRIST_ARM,GS2,G,0,7.5,1.505054,0,0.2663326,2.776898,0.397078,-0.2348298,353.1089,W3,C3,17
3,WRIST_ARM,GS2,G,0,10.5,2.157102,0,0.2978826,0.2978826,9.930346,-0.2216316,353.4082,W3,C3,18
3,WRIST_ARM,GS2,G,0,10.5,2.522706,0,0.2978826,0.2978826,0.4466979,-0.138142,346.4826,W3,C3,19
3,WRIST_ARM,GS2,G,5,7.5,1.96064,0,0.2986743,0.3577872,0.5769371,0.04611111,328.7196,W3,C3,20
3,WRIST_ARM,GS2,G,0,10.5,2.116368,0,0.2605692,0.2605692,10.05286,4.723365,1.990903,W3,C3,21
3,WRIST_ARM,GS2,G,0,7.5,2.115755,0,0.2577749,0.2281384,7.008129,-0.2607468,357.956,W3,C3,22
3,WRIST_ARM,GS2,G,5,7.5,1.909781,0,0.2577749,0.2281384,0.4887936,0.04364204,327.2684,W3,C3,23
3,WRIST_ARM,GS2,G,0,7.5,1.987806,0,0.3028837,0.3017215,7.093755,4.64711,13.27661,W3,C3,24
3,WRIST_ARM,GS2,G,5,7.5,2.551236,0,0.3028837,0.3017215,0.464226,0.04135895,327.4034,W3,C3,25
3,WRIST_ARM,GS2,G,0,10.5,1.919017,0,0.2660565,0.2660565,0.3937827,-0.3203167,3.037991,W3,C3,26
3,WRIST_ARM,GS2,G,0,10.5,2.341108,0,0.253881,0.3210141,0.4274405,-0.1177702,342.9056,W3,C3,27
3,WRIST_ARM,GS2,G,5,7.5,1.988621,0,0.2399019,0.2399019,6.922939,-4.951174,328.0642,W3,C3,28
3,WRIST_ARM,GS2,G,0,7.5,2.493922,0,0.3629791,0.3629791,0.2923926,-0.2668186,0.2514269,W3,C3,29
3,WRIST_ARM,GS2,G,5,10.5,2.811127,0,0.2727663,0.2727663,9.961798,-4.971058,325.9954,W3,C3,30
4,WRIST_ARM,GS2,G,0,7.5,2.419013,4,0.300485,0.300485,7.207844,-0.08711243,331.7986,W3,C1,1
4,WRIST_ARM,GS2,G,5,10.5,1.18485,0,0.3243335,0.3243335,10.12502,-5.001976,319.7923,W3,C1,2
4,WRIST_ARM,GS2,G,0,10.5,8.118128,3,0.295426,0.295426,10.18126,4.911223,338.829,W3,C1,3
4,WRIST_ARM,GS2,G,0,10.5,6.626828,2,0.295426,0.295426,10.07878,-0.1839368,348.3103,W3,C1,4
4,WRIST_ARM,GS2,G,5,10.5,5.888475,0,0.295426,0.295426,10.07547,-4.989043,324.8141,W3,C1,5
4,WRIST_ARM,GS2,G,0,7.5,3.368143,0,0.3325645,0.3325645,7.146077,4.641846,18.70588,W3,C1,6
4,WRIST_ARM,GS2,G,5,10.5,3.022889,0,0.3325645,0.3325645,10.1324,-4.973392,326.3319,W3,C1,7
4,WRIST_ARM,GS2,G,0,10.5,2.57294,0,0.2945609,0.2945609,10.06224,4.659202,14.91226,W3,C1,8
4,WRIST_ARM,GS2,G,0,7.5,3.341607,0,0.2945609,0.2945609,7.139558,-0.1791909,354.7806,W3,C1,9
4,WRIST_ARM,GS2,G,0,10.5,3.997182,0,0.3144526,0.3144526,9.995193,-0.1662873,352.9286,W3,C1,10
4,WRIST_ARM,GS2,G,5,10.5,6.073011333,0,0.2984275,12.09137,10.12849,-4.962691,325.7842,W3,C1,11
4,WRIST_ARM,GS2,G,0,10.5,4.4665,0,0.3583419,0.3583419,10.07618,4.688105,11.87986,W3,C1,12
4,WRIST_ARM,GS2,G,5,10.5,2.591979,0,0.2756462,0.2756462,10.1142,-4.982351,327.4412,W3,C1,13
4,WRIST_ARM,GS2,G,0,10.5,4.243527,0,0.2804508,0.2348146,10.08032,4.686785,12.37415,W3,C1,14
4,WRIST_ARM,GS2,G,0,10.5,4.848537,0,0.2890075,0.2890075,0.3910981,-0.135637,350.9026,W3,C1,15
4,WRIST_ARM,GS2,G,5,7.5,2.712314,0,0.2248889,14.9326,7.104041,-5.032998,328.6675,W3,C1,16
4,WRIST_ARM,GS2,G,0,7.5,3.648792,0,0.2248889,14.9326,0.2894752,-0.2626611,6.433905,W3,C1,17
4,WRIST_ARM,GS2,G,5,7.5,3.076566,0,0.3642177,0.3533189,7.031554,-4.997617,326.6555,W3,C1,18
4,WRIST_ARM,GS2,G,0,10.5,2.741018,0,0.2694414,0.2694414,10.11744,4.783198,357.6122,W3,C1,19
4,WRIST_ARM,GS2,G,0,7.5,2.759159,0,0.3587919,3.125031,7.141084,-0.2403932,357.7082,W3,C1,20
4,WRIST_ARM,GS2,G,5,7.5,3.267184667,0,0.2910938,10.32932,0.3109106,0.06170511,320.2054,W3,C1,21
4,WRIST_ARM,GS2,G,0,7.5,2.249919,0,0.2910938,10.32932,7.109048,4.614084,23.61502,W3,C1,22
4,WRIST_ARM,GS2,G,0,7.5,3.080248,0,0.2910938,10.32932,7.147157,-0.1549797,348.1349,W3,C1,23
4,WRIST_ARM,GS2,G,0,10.5,2.770725,0,0.2910938,10.32932,0.4868421,-0.1873934,354.4597,W3,C1,24
4,WRIST_ARM,GS2,G,5,7.5,4.465805667,0,0.2910938,10.32932,7.189651,-4.956306,317.3293,W3,C1,25
4,WRIST_ARM,GS2,G,0,7.5,2.434473,0,0.2308685,0.2308685,7.054889,4.610405,25.37266,W3,C1,26
4,WRIST_ARM,GS2,G,0,7.5,2.21542,0,0.2308685,0.2308685,7.142811,-0.1660877,351.7507,W3,C1,27
4,WRIST_ARM,GS2,G,0,10.5,2.281418,0,0.3534773,0.3042446,9.998177,-0.2023711,356.2575,W3,C1,28
4,WRIST_ARM,GS2,G,0,7.5,2.607309,0,0.2443655,0.2443655,0.3435827,-0.1832107,354.0436,W3,C1,29
4,WRIST_ARM,GS2,G,5,7.5,2.781162,0,0.2443655,0.2443655,7.097278,-5.033588,325.3452,W3,C1,30
4,WRIST_ARM,GS2,G,0,10.5,5.538389,6,0.3265164,3.022047,10.14968,-0.1146584,340.466,W3,C1,1
4,WRIST_ARM,GS2,G,0,10.5,2.325694,0,0.3694126,0.3694126,10.122,-0.1923726,349.0133,W3,C1,2
4,WRIST_ARM,GS2,G,5,10.5,2.699194,0,0.2650594,0.3196158,10.15392,-4.949846,316.3471,W3,C1,3
4,WRIST_ARM,GS2,G,0,10.5,3.75908,0,0.3485298,0.2451222,10.1124,4.687306,7.21166,W3,C1,4
4,WRIST_ARM,GS2,G,5,7.5,4.918181667,0,0.3485298,0.2451222,7.226243,-4.990227,315.4859,W3,C1,5
